player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
199915,/player/199915/lewis-dunk/240002,24.0,2.0,2023-09-22,L. Dunk,Lewis Dunk,CB,81,81,17500000.0,86000.0,31,1991-11-21,192,88,1808,Brighton & Hove Albion,13.0,Premier League,1,LCB,5,,2010-04-30,2026,14,England,,,,Right,3,2,2,Medium/High,Normal (185+),Yes,33300000,,"Power Header, Incisive Pass, Long Ball Pass, Slide Tackle",45,51,66,66,82,80,32,42,81,82,24,64,52,69,82,76,36,53,40,82,38,72,77,70,84,67,83,81,30,63,36,82,83,83,79,15,16,9,12,6,,60+2,60+2,60+2,57,61,61,61,57,64+2,64+2,64+2,60+2,72+2,72+2,72+2,60+2,70+2,80+1,80+1,80+1,70+2,71+2,81,81,81,71+2,20+2
200260,/player/200260/steven-berghuis/240002,24.0,2.0,2023-09-22,S. Berghuis,Steven Berghuis,"CAM, CM, RW",81,81,21500000.0,23000.0,31,1991-12-19,182,75,245,Ajax,10.0,Eredivisie,1,RW,23,,2021-07-19,2025,34,Netherlands,105035,SUB,24,Left,3,4,3,High/Low,Lean (170-185),Yes,30100000,,"Finesse Shot, Incisive Pass, Long Ball Pass, Whipped Cross, Technical, First Touch, Trivela",77,82,82,81,40,69,84,82,48,82,77,80,85,76,81,84,82,72,83,80,75,82,62,78,64,82,72,37,81,81,82,79,44,37,30,9,11,7,7,15,,77+3,77+3,77+3,81,80,80,80,81,81,81,81,81,77+3,77+3,77+3,81,64+3,63+3,63+3,63+3,64+3,59+3,51+3,51+3,51+3,59+3,18+3
200888,/player/200888/danilo-luis-helio-pereira/240002,24.0,2.0,2023-09-22,Danilo Pereira,Danilo Luís Hélio Pereira,"CDM, CB",81,81,18000000.0,81000.0,31,1991-09-09,188,83,73,Paris Saint Germain,16.0,Ligue 1,1,SUB,15,,2020-10-05,2025,38,Portugal,1354,LCB,13,Right,3,3,3,Medium/High,Normal (185+),Yes,33300000,#Strength,"Power Header, Incisive Pass, Intercept, Aerial",50,63,70,71,80,86,56,57,83,80,55,73,54,53,77,75,40,59,52,82,47,75,81,84,89,67,81,81,70,70,57,77,82,81,69,9,7,13,14,15,,70+3,70+3,70+3,67,70,70,70,67,71+3,71+3,71+3,69+3,76+3,76+3,76+3,69+3,73+3,79+2,79+2,79+2,73+3,73+3,80+1,80+1,80+1,73+3,19+3
201455,/player/201455/geoffrey-kondogbia/240002,24.0,2.0,2023-09-22,G. Kondogbia,Geoffrey Edwin Kondogbia,"CM, CDM",81,81,24500000.0,50000.0,30,1993-02-15,188,76,219,Olympique de Marseille,16.0,Ligue 1,1,LDM,19,,2023-07-01,2027,105,Central African Republic,,,,Left,3,3,2,Medium/High,Lean (185+),Yes,46600000,#Strength,"Power Shot, Jockey, Intercept, Anticipate, Bruiser, Aerial",69,75,76,76,81,89,64,69,77,82,62,75,64,66,81,80,67,70,72,83,58,87,88,88,92,84,85,83,79,81,53,81,81,81,80,15,10,10,8,10,,78+2,78+2,78+2,75,78,78,78,75,78+2,78+2,78+2,76+2,81,81,81,76+2,79+2,82-1,82-1,82-1,79+2,79+2,82-1,82-1,82-1,79+2,19+2
201995,/player/201995/felipe-anderson-pereira-gomes/240002,24.0,2.0,2023-09-22,Felipe Anderson,Felipe Anderson Pereira Gomes,"RW, ST",81,81,25000000.0,65000.0,30,1993-04-15,175,70,46,Lazio,31.0,Serie A,1,RW,7,,2021-07-16,2024,54,Brazil,,,,Right,4,4,3,High/High,Unique,Yes,42500000,#Engine,"Finesse Shot, Rapid, Flair, First Touch, Trivela",87,78,77,85,63,73,74,79,69,79,76,85,77,69,75,86,88,86,87,77,89,82,81,87,67,79,69,69,78,78,54,81,57,66,55,12,10,9,5,7,,79+2,79+2,79+2,81,81,81,81,81,81,81,81,81,79+2,79+2,79+2,81,74+3,72+3,72+3,72+3,74+3,72+3,67+3,67+3,67+3,72+3,16+3
204614,/player/204614/mario-rui-silva-duarte/240002,24.0,2.0,2023-09-22,Mário Rui,Mário Rui Silva Duarte,LB,81,81,18000000.0,58000.0,32,1991-05-27,170,67,48,Napoli,31.0,Serie A,1,SUB,6,,2018-01-03,2026,38,Portugal,,,,Left,3,3,2,High/Medium,Lean (170-),No,30600000,#Acrobat,"Whipped Cross, Rapid",81,57,77,80,76,68,83,42,60,78,57,78,76,74,76,80,84,79,88,80,87,72,72,83,55,73,80,78,64,70,60,71,76,78,77,13,5,9,8,14,,66+2,66+2,66+2,74,72,72,72,74,74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,79+2,77+2,77+2,77+2,79+2,79+2,74+2,74+2,74+2,79+2,18+2
205175,/player/205175/arkadiusz-milik/240002,24.0,2.0,2023-09-22,A. Milik,Arkadiusz Krystian Milik,ST,81,81,25500000.0,125000.0,29,1994-02-28,186,80,45,Juventus,31.0,Serie A,1,SUB,14,,2023-07-01,2026,37,Poland,1353,LS,7,Left,3,3,3,Medium/Medium,Lean (185+),Yes,43400000,,"Power Shot, Trivela",59,83,72,78,40,74,63,84,85,75,84,77,76,81,64,83,55,62,69,82,61,84,84,63,81,79,67,36,83,78,79,84,35,34,32,9,16,16,15,6,,80+1,80+1,80+1,75,79,79,79,75,77+3,77+3,77+3,74+3,72+3,72+3,72+3,74+3,57+3,58+3,58+3,58+3,57+3,54+3,55+3,55+3,55+3,54+3,19+3
206511,/player/206511/maximilian-arnold/240002,24.0,2.0,2023-09-22,M. Arnold,Maximilian Arnold,"CDM, CM",81,81,22000000.0,55000.0,29,1994-05-27,184,74,175,VfL Wolfsburg,19.0,Bundesliga,1,CDM,27,,2011-10-10,2026,21,Germany,,,,Left,2,3,2,High/Medium,Normal (170-185),Yes,37400000,#Distance shooter,"Power Shot, Dead Ball, Long Ball Pass, Trivela",66,79,79,78,76,75,69,75,58,81,84,78,84,83,84,82,63,69,68,82,63,88,69,81,72,87,77,80,76,78,54,79,78,79,74,11,9,11,10,10,,76+2,76+2,76+2,76,78,78,78,76,78+2,78+2,78+2,77+2,81,81,81,77+2,77+2,80+1,80+1,80+1,77+2,76+2,75+2,75+2,75+2,76+2,18+2
207421,/player/207421/leandro-trossard/240002,24.0,2.0,2023-09-22,L. Trossard,Leandro Trossard,"CF, LW",81,81,26500000.0,130000.0,28,1994-12-04,171,67,1,Arsenal,13.0,Premier League,1,SUB,19,,2023-01-20,2027,7,Belgium,1325,SUB,9,Right,4,4,2,High/Medium,Normal (170-185),Yes,50400000,#Acrobat,"Long Ball Pass, Rapid, Flair, Trivela",81,80,78,84,30,61,78,81,65,79,78,83,83,69,77,83,88,75,92,79,85,80,75,76,57,79,47,18,80,79,75,83,30,31,18,14,8,11,7,7,,78+2,78+2,78+2,81,81,81,81,81,81,81,81,80+1,74+2,74+2,74+2,80+1,58+2,55+2,55+2,55+2,58+2,54+2,44+2,44+2,44+2,54+2,17+2
207566,/player/207566/william-silva-de-carvalho/240002,24.0,2.0,2023-09-22,William Carvalho,William Silva de Carvalho,"CDM, CAM",81,81,18000000.0,30000.0,31,1992-04-07,187,79,449,Real Betis,53.0,La Liga,1,SUB,14,,2018-07-13,2026,38,Portugal,,,,Right,4,3,2,High/Medium,Normal (185+),Yes,37800000,#Strength,"Long Ball Pass, Tiki Taka, Flair, Press Proven",45,68,78,76,76,84,66,66,70,84,50,82,82,50,82,81,46,44,45,75,42,75,75,81,90,69,76,80,73,83,60,86,78,74,70,6,6,5,14,14,,72+2,72+2,72+2,71,74,74,74,71,76+2,76+2,76+2,74+2,80+1,80+1,80+1,74+2,73+2,79+2,79+2,79+2,73+2,72+2,77+2,77+2,77+2,72+2,17+2
208618,/player/208618/lucas-vazquez-iglesias/240002,24.0,2.0,2023-09-22,Lucas Vázquez,Lucas Vázquez Iglesias,"RB, RW",81,81,18000000.0,140000.0,32,1991-07-01,173,70,243,Real Madrid,53.0,La Liga,1,SUB,17,,2015-07-02,2024,45,Spain,,,,Right,4,4,2,High/Medium,Normal (170-185),Yes,36900000,,"Whipped Cross, Block, Rapid",81,73,80,80,73,69,83,72,58,82,58,81,83,71,76,79,81,81,81,81,82,80,70,92,56,76,72,75,80,79,56,75,74,74,73,9,16,9,9,7,,75+2,75+2,75+2,80,79,79,79,80,79+2,79+2,79+2,81,80+1,80+1,80+1,81,80+1,77+2,77+2,77+2,80+1,78+2,71+2,71+2,71+2,78+2,18+2
209297,/player/209297/frederico-de-paula-santos/240002,24.0,2.0,2023-09-22,Fred,Frederico Rodrigues de Paula Santos,"CM, CDM",81,81,24500000.0,44000.0,30,1993-03-05,169,62,326,Fenerbahçe,68.0,Super Lig,1,RCM,35,,2023-08-13,2027,54,Brazil,,,,Left,3,4,3,High/High,Lean (170-),Yes,46600000,"#Engine, #Acrobat","Relentless +, Flair",75,69,79,81,76,70,75,66,56,83,62,78,79,74,77,81,80,71,89,88,88,79,67,94,52,68,85,81,80,81,64,76,74,84,70,7,16,15,11,15,,73+3,73+3,73+3,78,78,78,78,78,79+2,79+2,79+2,79+2,81,81,81,79+2,80+1,80+1,80+1,80+1,80+1,79+2,74+3,74+3,74+3,79+2,21+3
209519,/player/209519/gaetan-laborde/240002,24.0,2.0,2023-09-22,G. Laborde,Gaëtan Laborde,ST,81,81,25500000.0,61000.0,29,1994-05-03,181,78,72,Nice,16.0,Ligue 1,1,RW,24,,2022-09-02,2026,18,France,,,,Left,4,3,2,High/High,Normal (170-185),No,48500000,#Engine,"Flair, Relentless, Trivela",72,81,76,79,40,79,74,83,84,80,84,79,75,59,71,81,71,72,81,80,63,82,87,88,77,77,72,36,82,78,69,80,38,34,23,14,15,9,14,9,,81,81,81,79,80,80,80,79,79+2,79+2,79+2,78+2,75+2,75+2,75+2,78+2,61+2,61+2,61+2,61+2,61+2,58+2,55+2,55+2,55+2,58+2,20+2
210385,/player/210385/rui-tiago-dantas-da-silva/240002,24.0,2.0,2023-09-22,Rui Silva,Rui Tiago Dantas da Silva,GK,81,81,17500000.0,25000.0,29,1994-02-07,191,91,449,Real Betis,53.0,La Liga,1,GK,13,,2021-07-01,2026,38,Portugal,,,,Right,3,1,1,Medium/Medium,Normal (185+),Yes,36800000,,Footwork,,,,,,,13,20,14,29,20,18,19,20,30,24,31,30,34,73,24,58,62,27,66,14,19,27,20,55,30,49,25,10,19,82,76,77,81,84,31,31+2,31+2,31+2,28,31,31,31,28,32+2,32+2,32+2,29+2,32+2,32+2,32+2,29+2,27+2,30+2,30+2,30+2,27+2,26+2,28+2,28+2,28+2,26+2,80+1
212523,/player/212523/anderson-souza-conceicao/240002,24.0,2.0,2023-09-22,Anderson Talisca,Anderson Souza Conceição,"CF, ST, CAM",81,81,25500000.0,59000.0,29,1994-02-01,189,75,112139,Al Nassr,350.0,Pro League,1,RM,94,,2021-06-26,2026,54,Brazil,,,,Left,4,4,2,Medium/Low,Lean (185+),No,40800000,,"Finesse Shot, Trivela, Acrobatic",79,84,76,81,52,73,73,83,77,75,76,81,85,85,78,84,83,76,86,79,58,87,81,74,75,85,67,52,84,75,75,77,45,55,42,13,11,13,12,10,,81,81,81,80,81,81,81,80,80+1,80+1,80+1,79+2,76+2,76+2,76+2,79+2,66+2,66+2,66+2,66+2,66+2,64+2,62+2,62+2,62+2,64+2,19+2
214097,/player/214097/benjamin-bourigeaud/240002,24.0,2.0,2023-09-22,B. Bourigeaud,Benjamin Bourigeaud,"CM, RM, RW",81,81,25000000.0,61000.0,29,1994-01-14,178,70,74,Rennes,16.0,Ligue 1,1,RCM,14,,2017-06-14,2026,18,France,,,,Right,3,3,2,High/High,Lean (170-185),No,47500000,#Engine,"Dead Ball, Pinged Pass, Incisive Pass, Long Ball Pass, Whipped Cross, Trivela",73,77,82,81,67,76,83,76,66,83,78,83,80,82,79,83,73,73,72,81,73,77,76,87,72,79,74,73,78,81,76,78,63,69,58,14,7,15,11,15,,77+2,77+2,77+2,80,79,79,79,80,80+1,80+1,80+1,81,81,81,81,81,76+2,76+2,76+2,76+2,76+2,73+2,70+2,70+2,70+2,73+2,20+2
215316,/player/215316/geronimo-rulli/240002,24.0,2.0,2023-09-22,G. Rulli,Gerónimo Rulli,GK,81,81,13500000.0,17000.0,31,1992-05-20,189,84,245,Ajax,10.0,Eredivisie,1,RES,1,,2023-01-06,2026,52,Argentina,,,,Right,3,1,2,Medium/Medium,Normal (185+),Yes,18900000,,Footwork,,,,,,,12,15,12,36,16,14,19,20,30,15,56,52,58,79,50,60,73,42,73,17,26,21,12,62,24,61,15,13,17,81,78,80,80,81,54,31+2,31+2,31+2,30,32,32,32,30,34+2,34+2,34+2,32+2,33+2,33+2,33+2,32+2,29+2,31+2,31+2,31+2,29+2,29+2,29+2,29+2,29+2,29+2,80+1
215333,/player/215333/duvan-zapata/240002,24.0,2.0,2023-09-22,D. Zapata,Duván Esteban Zapata Banguera,ST,81,81,21000000.0,65000.0,32,1991-04-01,189,88,54,Torino,31.0,Serie A,1,ST,91,Atalanta,,2024,56,Colombia,,,,Right,4,3,2,High/Medium,Stocky (185+),Yes,,#Strength,"Power Shot, Power Header",75,80,63,77,35,85,47,83,80,74,79,79,55,62,57,81,76,75,67,78,58,86,94,75,95,69,72,20,84,66,75,82,44,24,22,9,9,8,6,8,,81,81,81,75,78,78,78,75,75+2,75+2,75+2,73+2,68+2,68+2,68+2,73+2,54+2,55+2,55+2,55+2,54+2,51+2,53+2,53+2,53+2,51+2,16+2
216201,/player/216201/inaki-williams-arthuer/240002,24.0,2.0,2023-09-22,Iñaki Williams,Iñaki Williams Arthuer,"RM, ST",81,81,25500000.0,37000.0,29,1994-06-15,186,80,448,Athletic Club,53.0,La Liga,1,RM,9,,2012-08-01,2028,117,Ghana,111462,ST,19,Right,2,4,2,High/Medium,Lean (185+),Yes,53600000,#Speedster,"Chip Shot, Rapid, Quick Step, Trivela",94,78,71,79,43,84,75,77,78,72,74,80,76,58,62,78,93,94,79,84,62,85,95,87,84,76,76,30,85,73,68,78,42,44,38,14,15,14,10,13,,81,81,81,80,81,81,81,80,78+2,78+2,78+2,80+1,72+2,72+2,72+2,80+1,65+2,60+2,60+2,60+2,65+2,62+2,58+2,58+2,58+2,62+2,21+2
216354,/player/216354/andrej-kramaric/240002,24.0,2.0,2023-09-22,A. Kramarić,Andrej Kramarić,"CF, CM, CAM",81,81,21000000.0,50000.0,32,1991-06-19,177,73,10029,TSG Hoffenheim,19.0,Bundesliga,1,LCM,27,,2015-01-16,2025,10,Croatia,1328,ST,9,Right,4,4,3,Medium/Medium,Normal (170-185),Yes,35700000,,"Chip Shot, Technical, Flair, Trivela",72,81,76,82,32,74,73,80,69,81,79,82,82,77,65,83,74,70,82,83,84,82,76,85,69,78,71,29,83,79,91,81,35,20,26,8,14,14,7,15,,79+2,79+2,79+2,80,80,80,80,80,80+1,80+1,80+1,79+2,74+3,74+3,74+3,79+2,59+3,57+3,57+3,57+3,59+3,55+3,49+3,49+3,49+3,55+3,19+3
216409,/player/216409/matteo-politano/240002,24.0,2.0,2023-09-22,M. Politano,Matteo Politano,"RW, RM",81,81,25500000.0,72000.0,29,1993-08-03,171,67,48,Napoli,31.0,Serie A,1,RW,21,,2021-07-01,2025,27,Italy,1343,RW,7,Left,4,4,2,High/Low,Normal (170-185),No,43400000,#Acrobat,"Finesse Shot, Whipped Cross, Technical, Trivela",83,77,78,84,42,55,80,76,40,79,75,83,79,77,76,84,84,82,89,81,88,78,55,77,41,82,63,38,76,77,70,79,63,29,29,11,12,6,8,11,,73+2,73+2,73+2,81,79,79,79,81,80+1,80+1,80+1,80+1,75+2,75+2,75+2,80+1,64+2,61+2,61+2,61+2,64+2,60+2,49+2,49+2,49+2,60+2,18+2
219693,/player/219693/diego-carlos-santos-silva/240002,24.0,2.0,2023-09-22,Diego Carlos,Diego Carlos Santos Silva,CB,81,81,21000000.0,86000.0,30,1993-03-15,186,79,2,Aston Villa,13.0,Premier League,1,SUB,3,,2022-07-01,2026,54,Brazil,,,,Right,4,3,2,Medium/High,Stocky (185+),No,39900000,,"Long Ball Pass, Anticipate",67,47,63,67,81,77,35,32,79,76,34,65,47,71,74,71,63,71,62,81,47,73,86,50,87,57,85,82,52,63,41,75,83,80,81,7,10,14,7,11,,62+2,62+2,62+2,60,63,63,63,60,65+2,65+2,65+2,62+2,69+2,69+2,69+2,62+2,69+2,77+2,77+2,77+2,69+2,72+2,81,81,81,72+2,17+2
221992,/player/221992/hirving-lozano/240002,24.0,2.0,2023-09-22,H. Lozano,Hirving Rodrigo Lozano Bahena,RW,81,81,27500000.0,27000.0,27,1995-07-30,175,70,247,PSV,10.0,Eredivisie,1,RW,27,,2023-09-01,2028,83,Mexico,,,,Right,3,4,3,High/Low,Lean (170-185),Yes,38500000,"#Speedster, #Acrobat","Whipped Cross, Rapid, Quick Step, Trivela",93,76,72,82,41,61,73,77,62,74,74,83,72,65,65,80,92,93,89,81,82,76,73,76,52,75,64,45,82,74,73,75,42,35,29,11,10,14,14,10,,77+3,77+3,77+3,81,80,80,80,81,79+2,79+2,79+2,79+2,72+3,72+3,72+3,79+2,64+3,59+3,59+3,59+3,64+3,60+3,51+3,51+3,51+3,60+3,19+3
226271,/player/226271/fabian-ruiz-pena/240002,24.0,2.0,2023-09-22,Fabián Ruiz,Fabián Ruiz Peña,"CM, CDM",81,81,27500000.0,89000.0,27,1996-04-03,189,70,73,Paris Saint Germain,16.0,Ligue 1,1,SUB,8,,2022-08-31,2027,45,Spain,1362,SUB,8,Left,3,4,2,Medium/Medium,Lean (185+),Yes,50900000,,"Finesse Shot, Trivela",55,78,79,80,74,72,72,78,67,84,67,81,75,61,80,84,59,51,66,79,68,77,69,86,67,83,68,76,77,82,67,84,70,78,75,16,11,7,13,13,,75+2,75+2,75+2,76,78,78,78,76,79+2,79+2,79+2,77+2,81,81,81,77+2,76+2,78+2,78+2,78+2,76+2,74+2,73+2,73+2,73+2,74+2,20+2
230256,/player/230256/adryan-juliano-zonta-torres/240002,24.0,2.0,2023-09-22,Adryan Zonta,Adryan Juliano Zonta Torres,"LWB, LB",81,81,18500000.0,23000.0,31,1992-02-29,172,68,112472,Bragantino,7.0,Serie A,1,LB,10,,2023-06-26,2026,54,Brazil,,,,Left,4,2,1,Medium/Medium,Normal (170-185),No,35200000,#Speedster,,93,66,75,76,72,77,81,59,66,81,64,77,70,66,71,72,92,93,81,82,78,73,84,91,73,73,69,74,69,64,65,74,73,72,69,12,15,9,10,14,,72+2,72+2,72+2,76,74,74,74,76,74+2,74+2,74+2,77+2,74+2,74+2,74+2,77+2,79+2,75+2,75+2,75+2,79+2,78+2,73+2,73+2,73+2,78+2,20+2
230258,/player/230258/rosival-jailson-dourado-santos/240002,24.0,2.0,2023-09-22,Rosival Dourado,Rosival Jailson Dourado Santos,"CDM, CM, CAM",81,81,26500000.0,31000.0,23,2000-02-29,175,70,1041,Corinthians,7.0,Serie A,1,CDM,5,,2023-06-26,2026,54,Brazil,,,,Right,4,2,1,High/Medium,Lean (170-185),No,50400000,,"Finesse Shot, Long Ball Pass, Technical",77,57,74,77,82,69,61,53,70,82,57,77,54,57,78,76,75,78,72,80,77,60,72,91,56,59,75,82,58,77,77,81,83,86,80,15,14,14,10,9,,66+2,66+2,66+2,71,71,71,71,71,73+2,73+2,73+2,74+2,77+2,77+2,77+2,74+2,79+2,80+1,80+1,80+1,79+2,79+2,78+2,78+2,78+2,79+2,20+2
230294,/player/230294/louri-adriano-bisesi-barbosa/240002,24.0,2.0,2023-09-22,Adriano Bisesi,Louri Adriano Bisesi Barbosa,"ST, CF",81,81,22000000.0,27000.0,31,1992-02-29,188,83,112472,Bragantino,7.0,Serie A,1,ST,21,,2023-06-26,2026,54,Brazil,,,,Right,3,4,1,High/Low,Normal (185+),No,41800000,,Power Header,78,84,62,72,33,72,56,85,83,73,82,75,59,67,47,74,74,82,60,84,47,85,90,52,82,82,65,32,83,58,77,79,26,27,24,8,11,20,19,20,,81,81,81,74,78,78,78,74,73+2,73+2,73+2,71+2,64+2,64+2,64+2,71+2,53+2,51+2,51+2,51+2,53+2,51+2,51+2,51+2,51+2,51+2,22+2
230347,/player/230347/welington-kaue-dano-nascimento/240002,24.0,2.0,2023-09-22,Welington Dano,Welington Kauê Dano Nascimento,"LB, LM, LW",81,81,27000000.0,37000.0,23,2000-02-29,178,69,1035,Atlético Mineiro,7.0,Serie A,1,LW,21,,2023-06-26,2026,54,Brazil,,,,Left,4,4,1,Medium/Medium,Lean (170-185),No,48600000,,,79,54,76,79,75,74,82,51,69,78,47,77,83,52,71,78,78,80,83,80,81,55,77,89,68,53,69,77,72,75,61,82,70,77,81,16,15,15,7,7,,67+2,67+2,67+2,74,72,72,72,74,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,79+2,76+2,76+2,76+2,79+2,79+2,74+2,74+2,74+2,79+2,19+2
230384,/player/230384/nailton-suzuki-ito/240002,24.0,2.0,2023-09-22,Nailton Suzuki,Nailton Suzuki Ito,"CAM, CF, ST",81,81,27500000.0,47000.0,27,1996-02-29,180,75,1035,Atlético Mineiro,7.0,Serie A,1,ST,11,,2023-06-26,2026,54,Brazil,,,,Right,4,3,1,Medium/Medium,Normal (170-185),No,49500000,,Slide Tackle,82,73,77,82,52,71,67,72,64,85,63,84,70,67,83,85,85,79,75,80,67,75,81,75,74,79,54,53,82,75,55,78,50,52,42,8,9,12,8,8,,77+2,77+2,77+2,80,80,80,80,80,81,81,81,80+1,78+2,78+2,78+2,80+1,67+2,68+2,68+2,68+2,67+2,65+2,60+2,60+2,60+2,65+2,16+2
230430,/player/230430/marvin-oswaldo-rangel-azevedo/240002,24.0,2.0,2023-09-22,Oswaldinato,Marvin Oswaldo Rangel Azevedo,ST,81,81,22000000.0,54000.0,31,1992-02-29,184,79,1043,Flamengo,7.0,Serie A,1,RS,9,,2023-06-26,2026,54,Brazil,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,39600000,#Poacher,Power Header,76,81,67,77,20,79,68,85,82,71,72,78,59,49,60,77,77,76,75,82,66,79,93,72,87,76,62,11,85,70,87,78,15,11,18,9,12,7,8,7,,81,81,81,77,79,79,79,77,76+2,76+2,76+2,75+2,67+2,67+2,67+2,75+2,51+2,48+2,48+2,48+2,51+2,48+2,43+2,43+2,43+2,48+2,17+2
230977,/player/230977/miguel-almiron/240002,24.0,2.0,2023-09-22,M. Almirón,Miguel Ángel Almirón Rejala,"RW, RM",81,81,25500000.0,130000.0,29,1994-02-10,174,70,13,Newcastle United,13.0,Premier League,1,RW,24,,2019-01-31,2026,58,Paraguay,,,,Left,2,4,2,High/High,Lean (170-185),Yes,48500000,"#Engine, #Acrobat","Rapid, Quick Step, Relentless",87,77,75,81,56,64,73,79,43,79,75,83,78,68,68,80,89,86,86,82,69,78,63,86,52,72,69,58,82,78,69,79,59,59,49,6,9,13,13,12,,75+2,75+2,75+2,81,80,80,80,81,80+1,80+1,80+1,80+1,76+2,76+2,76+2,80+1,71+2,68+2,68+2,68+2,71+2,68+2,60+2,60+2,60+2,68+2,18+2
236045,/player/236045/reinildo-isnard-mandava/240002,24.0,2.0,2023-09-22,Reinildo,Reinildo Isnard Mandava,"LB, CB",81,81,22500000.0,60000.0,29,1994-01-21,180,73,240,Atlético Madrid,53.0,La Liga,1,SUB,23,,2022-01-31,2025,130,Mozambique,,,,Left,3,3,1,Medium/High,Lean (170-185),Yes,46100000,,"Block, Intercept, Anticipate, Bruiser, Aerial",84,55,68,75,80,79,74,57,77,76,53,74,68,36,60,77,82,85,77,79,71,60,88,83,75,47,80,79,70,64,44,73,79,82,80,6,8,13,15,7,,70+2,70+2,70+2,73,71,71,71,73,71+2,71+2,71+2,74+2,72+2,72+2,72+2,74+2,79+2,76+2,76+2,76+2,79+2,79+2,79+2,79+2,79+2,79+2,17+2
239093,/player/239093/jonathan-clauss/240002,24.0,2.0,2023-09-22,J. Clauss,Jonathan Clauss,"RWB, RM, RB",81,81,22000000.0,46000.0,30,1992-09-25,178,69,219,Olympique de Marseille,16.0,Ligue 1,1,RB,7,,2022-07-20,2025,18,France,,,,Right,3,3,2,High/High,Lean (170-185),No,41800000,#Engine,"Whipped Cross, Anticipate, Relentless, Long Throw",83,69,76,78,70,70,84,68,58,77,56,77,77,74,67,78,84,82,83,82,71,77,74,87,63,68,67,69,75,75,52,76,68,75,72,15,14,15,8,15,,73+2,73+2,73+2,78,76,76,76,78,76+2,76+2,76+2,78+2,75+2,75+2,75+2,78+2,78+2,73+2,73+2,73+2,78+2,76+2,70+2,70+2,70+2,76+2,21+2
244263,/player/244263/amir-rrahmani/240002,24.0,2.0,2023-09-22,A. Rrahmani,Amir Rrahmani,CB,81,81,21500000.0,61000.0,29,1994-02-24,192,83,48,Napoli,31.0,Serie A,1,RCB,13,,2020-01-20,2027,219,Kosovo,,,,Right,4,2,1,Medium/Medium,Normal (185+),No,36600000,,Long Throw,63,51,58,62,83,80,49,43,78,69,39,59,49,41,65,69,56,69,49,79,47,60,82,70,85,66,81,82,49,48,34,70,83,85,83,12,8,13,8,7,,61+2,61+2,61+2,59,60,60,60,59,60+2,60+2,60+2,61+2,66+2,66+2,66+2,61+2,72+2,75+2,75+2,75+2,72+2,74+2,81,81,81,74+2,17+2
227203,/player/227203/alexia-putellas-segura/240002,24.0,2.0,2023-09-22,Alexia Putellas,Alexia Putellas Segura,"CM, LW",91,91,127500000.0,4000.0,29,1994-02-04,173,67,116325,Barcelona W,2222.0,Primera Division Women,1,LCM,11,,2012-07-01,2024,45,Spain,113012,LCM,11,Left,5,5,5,High/Medium,Normal (170-185),Yes,261400000,"#Dribbler, #Playmaker, #Distance shooter, #Crosser, #FK Specialist, #Acrobat, #Clinical finisher, #Complete midfielder, #Complete forward","First Touch +, Finesse Shot, Pinged Pass, Incisive Pass, Tiki Taka, Technical, Flair",82,90,91,92,72,78,88,91,74,94,90,92,89,89,91,94,81,82,90,92,89,86,84,85,78,89,70,78,91,91,91,92,60,81,64,15,17,11,15,10,,88+3,88+3,88+3,90,90,90,90,90,91,91,91,90+1,90+1,90+1,90+1,90+1,82+3,83+3,83+3,83+3,82+3,80+3,76+3,76+3,76+3,80+3,23+3
